count	geneid	symbol	name	chr	orientation	start	end
13	84068	SLC10A7	solute carrier family 10, member 7	4	-	146253980	146521970
1	340980	OR52B6	olfactory receptor, family 52, subfamily B, member 6	11	+	5580876	5581883
1	442218	RPL31P33	ribosomal protein L31 pseudogene 33	6	+	53368669	53369025
1	100271495	RPL34P21	ribosomal protein L34 pseudogene 21	11	-	130082494	130082780
35	3508	IGHMBP2	immunoglobulin mu binding protein 2	11	+	68903850	68940600
4	26184	OR1F2P	olfactory receptor, family 1, subfamily F, member 2	16	+	3215561	3216545
1	100271548	RPS10P26	ribosomal protein S10 pseudogene 26	17	-	62516274	62516803
1	100129819	RPL22P7	ribosomal protein L22 pseudogene 7	2	-	129939847	129940216
8	137814	NKX2-6	NK2 homeobox 6	8	-	23702450	23706597
14	347730	LRRTM1	leucine rich repeat transmembrane neuronal 1	2	-	80288279	80304592
7	84933	C8orf76	chromosome 8 open reading frame 76	8	-	123219955	123241397
45	406933	MIR141	microRNA 141	12	+	6964096	6964190
8	346606	MOGAT3	monoacylglycerol O-acyltransferase 3	7	-	101195728	101201059
5	100526739	APITD1-CORT	APITD1-CORT readthrough	1	+	10430101	10452002
12	11248	NXPH3	neurexophilin 3	17	+	49575935	49583809
3	100130934	ZNF663P	zinc finger protein 663, pseudogene	20	-	46456492	46457642
120	1082	CGB	chorionic gonadotropin, beta polypeptide	19	-	49022868	49024374
6	143879	KBTBD3	kelch repeat and BTB (POZ) domain containing 3	11	-	106046805	106077764
10	493861	EID3	EP300 interacting inhibitor of differentiation 3	12	+	104303731	104305204
1	402644	LOC402644	-	7	-	28279009	28279741
12	6701	SPRR2B	small proline-rich protein 2B	1	-	153070227	153071607
1	100132967	FAM223A	family with sequence similarity 223, member A (non-protein coding)	X	+	154571247	154571959
24	316	AOX1	aldehyde oxidase 1	2	+	200585951	200682240
2	100616224	MIR4753	microRNA 4753	1	-	235190033	235190115
1	100506098	LOC100506098	-	7	+	20213994	20221699
41	10488	CREB3	cAMP responsive element binding protein 3	9	+	35732319	35737007
30	8336	HIST1H2AM	histone cluster 1, H2am	6	-	27892698	27893184
34	5597	MAPK6	mitogen-activated protein kinase 6	15	+	52004264	52066264
24	173	AFM	afamin	4	+	73481744	73504000
36	6830	SUPT6H	suppressor of Ty 6 homolog (S. cerevisiae)	17	+	28662202	28702236
1	390433	OR4K13	olfactory receptor, family 4, subfamily K, member 13	14	-	20033843	20034757
2	100500839	MIR3686	microRNA 3686	8	-	129484056	129484141
16	9034	CCRL2	chemokine (C-C motif) receptor-like 2	3	+	46407165	46409522
4	83935	TMEM133	transmembrane protein 133	11	+	100992079	100993934
658	1387	CREBBP	CREB binding protein	16	-	3725053	3880119
1	390413	RPL7P44	ribosomal protein L7 pseudogene 44	13	-	76981111	76981936
3	84964	ALKBH6	alkB, alkylation repair homolog 6 (E. coli)	19	-	36009115	36014242
2	692211	SNORD98	small nucleolar RNA, C/D box 98	10	+	68755171	68755237
591	3135	HLA-G	major histocompatibility complex, class I, G	6	+	29826978	29831121
9	7566	ZNF18	zinc finger protein 18	17	-	11977438	11997509
3	100289574	HERC2P4	hect domain and RLD 2 pseudogene 4	16	-	32170042	32188112
2	3314	HSPA8P1	heat shock 70kDa protein 8 pseudogene 1	X	-	121202842	121205091
67	10970	CKAP4	cytoskeleton-associated protein 4	12	-	106237880	106247934
1	101929743	LOC101929743	-	15	-	88585570	88605109
858	3557	IL1RN	interleukin 1 receptor antagonist	2	+	113099364	113134015
32	55131	RBM28	RNA binding motif protein 28	7	-	128310382	128343912
7	4062	LY6H	lymphocyte antigen 6 complex, locus H	8	-	143157913	143160635
5	353323	KRTAP12-2	keratin associated protein 12-2	21	-	44666188	44666926
1	387820	LOC387820	-	11	-	127940983	127941654
1	389247	LOC389247	-	4	-	183494736	183504514
1	100874074	DLEU7-AS1	DLEU7 antisense RNA 1	13	+	50807854	50849904
9	51303	FKBP11	FK506 binding protein 11, 19 kDa	12	-	48921958	48925546
9	1389	CREBL2	cAMP responsive element binding protein-like 2	12	+	12611832	12645107
71	53615	MBD3	methyl-CpG binding domain protein 3	19	-	1576670	1592760
1	100271453	RPL21P130	ribosomal protein L21 pseudogene 130	19	-	17589569	17590108
85	799	CALCR	calcitonin receptor	7	-	93424486	93574729
362	3417	IDH1	isocitrate dehydrogenase 1 (NADP+), soluble	2	-	208236226	208255142
33	4225	MEP1B	meprin A, beta	18	+	32190023	32220403
6	148170	CDC42EP5	CDC42 effector protein (Rho GTPase binding) 5	19	-	54465024	54473289
6	28816	IGLV2-11	immunoglobulin lambda variable 2-11	22	+	22792532	22793002
8	26140	TTLL3	tubulin tyrosine ligase-like family, member 3	3	+	9809959	9836355
74	5967	REG1A	regenerating islet-derived 1 alpha	2	+	79120457	79123418
1	101928738	LOC101928738	-	17	+	79919356	79924009
37	725	C4BPB	complement component 4 binding protein, beta	1	+	207088849	207099992
1	101929165	LOC101929165	-	10	+	74912671	74944807
1	442257	RPS4XP9	ribosomal protein S4X pseudogene 9	6	+	126683012	126683908
179	1910	EDNRB	endothelin receptor type B	13	-	77895480	77975528
2	145259	RPSAP4	ribosomal protein SA pseudogene 4	14	+	94726211	94727244
1	647044	FAM220BP	family with sequence similarity 220, member B, pseudogene	9	+	38526661	38528813
8	152687	ZNF595	zinc finger protein 595	4	+	53284	88210
28	4342	MOS	v-mos Moloney murine sarcoma viral oncogene homolog	8	-	56112941	56113981
23	55975	KLHL7	kelch-like family member 7	7	+	23105733	23175420
3	100846995	MIR5000	microRNA 5000	2	+	75090811	75090913
14	387338	NSUN4	NOP2/Sun domain family, member 4	1	+	46340176	46365151
8	388533	KRTDAP	keratinocyte differentiation-associated protein	19	-	35487323	35490530
5	54942	FAM206A	family with sequence similarity 206, member A	9	+	108934392	108951040
42	23594	ORC6	origin recognition complex, subunit 6	16	+	46689645	46698393
7	25766	PRPF40B	PRP40 pre-mRNA processing factor 40 homolog B (S. cerevisiae)	12	+	49623413	49644668
110	7465	WEE1	WEE1 G2 checkpoint kinase	11	+	9573649	9593457
38	9702	CEP57	centrosomal protein 57kDa	11	+	95790460	95832692
369	7048	TGFBR2	transforming growth factor, beta receptor II (70/80kDa)	3	+	30606492	30694141
24	2631	GBAS	glioblastoma amplified sequence	7	+	55964576	56000181
1	100507506	LOC100507506	-	6	+	4136071	4157384
28	2949	GSTM5	glutathione S-transferase mu 5	1	+	109711760	109718267
29	80254	CEP63	centrosomal protein 63kDa	3	+	134485732	134575012
2	102465475	MIR6792	microRNA 6792	19	+	7617438	7617504
11	79607	FAM118B	family with sequence similarity 118, member B	11	+	126211449	126262983
2	100131047	LOC100131047	-	6	-	38906494	38953106
24	64320	RNF25	ring finger protein 25	2	-	218663863	218672057
23	3769	KCNJ13	potassium inwardly-rectifying channel, subfamily J, member 13	2	-	232765801	232776564
1	100271587	RPS29P20	ribosomal protein S29 pseudogene 20	11	+	4018947	4019117
16	23200	ATP11B	ATPase, class VI, type 11B	3	+	182793502	182921634
1	101927310	LOC101927310	-	15	-	97553283	97560697
1	100129718	RPS13P3	ribosomal protein S13 pseudogene 3	2	+	42469789	42470303
19	27094	KCNMB3	potassium large conductance calcium-activated channel, subfamily M beta member 3	3	-	179239748	179267049
7	92285	ZNF585B	zinc finger protein 585B	19	-	37181578	37210548
21	84707	BEX2	brain expressed X-linked 2	X	-	103309345	103311045
9	7770	ZNF227	zinc finger protein 227	19	+	44207546	44237267
2	160824	SP3P	Sp3 transcription factor pseudogene	13	-	89359752	89363501
5	257629	ANKS4B	ankyrin repeat and sterile alpha motif domain containing 4B	16	+	21233694	21252428
22	65008	MRPL1	mitochondrial ribosomal protein L1	4	+	77861954	77952789
6	348249	CCL15-CCL14	CCL15-CCL14 readthrough (NMD candidate)	17	-	35983655	36002037
6	199221	DZIP1L	DAZ interacting zinc finger protein 1-like	3	-	138061984	138115817
1	644745	HSPD1P4	heat shock 60kDa protein 1 (chaperonin) pseudogene 4	12	+	56510940	56513189
52	4637	MYL6	myosin, light chain 6, alkali, smooth muscle and non-muscle	12	+	56158260	56161581
1	375295	LINC01116	long intergenic non-protein coding RNA 1116	2	-	176629580	176637573
1	2609	GAPDHP67	glyceraldehyde 3 phosphate dehydrogenase pseudogene 67	X	+	136077876	136078631
17	30811	HUNK	hormonally up-regulated Neu-associated kinase	21	+	31873314	32004063
18	55859	BEX1	brain expressed, X-linked 1	X	-	103062652	103064239
3	138805	OR13F1	olfactory receptor, family 13, subfamily F, member 1	9	+	104504262	104505221
22	26065	LSM14A	LSM14A, SCD6 homolog A (S. cerevisiae)	19	+	34172446	34229514
3	80094	BIN3-IT1	BIN3 intronic transcript 1 (non-protein coding)	8	-	22640370	22642208
8	158506	ZNF645	zinc finger protein 645	X	+	22272912	22274460
1	100271009	RPL36P9	ribosomal protein L36 pseudogene 9	6	+	35607592	35607979
7	339976	TRIML1	tripartite motif family-like 1	4	+	188138188	188147742
1	100189004	TRL-AAG1-3	transfer RNA-Leu (AAG) 1-3	5	-	181174043	181174124
4	646982	LINC00598	long intergenic non-protein coding RNA 598	13	-	40347131	40481005
4	343071	PRAMEF10	PRAME family member 10	1	-	12892895	12898269
49	3680	ITGA9	integrin, alpha 9	3	+	37452321	37819789
5	644890	MEIG1	meiosis/spermiogenesis associated 1	10	+	14954227	14972856
22	51594	NBAS	neuroblastoma amplified sequence	2	-	15166907	15561347
52	56647	BCCIP	BRCA2 and CDKN1A interacting protein	10	+	125823534	125853694
12	86614	HSFY1	heat shock transcription factor, Y-linked 1	Y	+	18546684	18588962
3	136157	SSU72P8	SSU72 pseudogene 8	7	+	124476370	124476954
29	7837	PXDN	peroxidasin homolog (Drosophila)	2	-	1631886	1744851
22	10120	ACTR1B	ARP1 actin-related protein 1 homolog B, centractin beta (yeast)	2	-	97655938	97664097
6	54529	ASNSD1	asparagine synthetase domain containing 1	2	+	189661398	189670830
10	55335	NIPSNAP3B	nipsnap homolog 3B (C. elegans)	9	+	104763740	104777763
15	26589	MRPL46	mitochondrial ribosomal protein L46	15	-	88459477	88467401
1	101929662	LOC101929662	-	10	+	85432862	85448955
19	200958	MUC20	mucin 20, cell surface associated	3	+	195720881	195733552
1	100129777	BNIP3P6	BCL2/adenovirus E1B 19kDa interacting protein 3 pseudogene 6	14	+	18418714	18419245
17	65975	STK33	serine/threonine kinase 33	11	-	8391865	8594288
15	23142	DCUN1D4	DCN1, defective in cullin neddylation 1, domain containing 4	4	+	51842999	51916836
1	347744	C6orf52	chromosome 6 open reading frame 52	6	-	10671417	10694796
66	8317	CDC7	cell division cycle 7	1	+	91500813	91525763
8	100303453	TSNAX-DISC1	TSNAX-DISC1 readthrough (NMD candidate)	1	+	231528652	232041271
26	480	ATP1A4	ATPase, Na+/K+ transporting, alpha 4 polypeptide	1	+	160151561	160186976
34	7274	TTPA	tocopherol (alpha) transfer protein	8	-	63059487	63086099
16	6617	SNAPC1	small nuclear RNA activating complex, polypeptide 1, 43kDa	14	+	61762356	61796427
2	102467004	MIR8053	microRNA 8053	4	+	47652668	47652742
45	5514	PPP1R10	protein phosphatase 1, regulatory subunit 10	6	-	30600399	30618606
13	22887	FOXJ3	forkhead box J3	1	-	42176538	42335876
1	100189507	TRY-GTA11-1	transfer RNA-Tyr (GTA) 11-1	7	-	149356653	149356728
4	100422879	MIR3124	microRNA 3124	1	+	248826376	248826442
7	51475	CABP2	calcium binding protein 2	11	-	67518946	67523613
15	54906	FAM208B	family with sequence similarity 208, member B	10	+	5684771	5765778
71	3161	HMMR	hyaluronan-mediated motility receptor (RHAMM)	5	+	163460510	163491944
1	100271512	RPL36AP32	ribosomal protein L36a pseudogene 32	8	+	28810102	28810413
33	3299	HSF4	heat shock transcription factor 4	16	+	67163384	67169944
2	400960	PCBP1-AS1	PCBP1 antisense RNA 1	2	-	69962262	70087014
1	101927813	HMMR-AS1	HMMR antisense RNA 1	5	-	163482603	163494057
1	101929224	LOC101929224	-	1	+	200669506	200694249
1	100271084	RPS20P13	ribosomal protein S20 pseudogene 13	2	-	148869941	148870466
36	4430	MYO1B	myosin IB	2	+	191245184	191425388
1	102724105	ZNF528-AS1	ZNF528 antisense RNA 1	19	-	52388838	52397756
8	8511	MMP23A	matrix metallopeptidase 23A (pseudogene)	1	+	1699938	1701807
1	28739	TRAJ16	T cell receptor alpha joining 16	14	+	22528526	22528585
81	23607	CD2AP	CD2-associated protein	6	+	47477745	47627262
1	81390	OR4F7P	olfactory receptor, family 4, subfamily F, member 7 pseudogene	6	+	170639605	170640542
147	6390	SDHB	succinate dehydrogenase complex, subunit B, iron sulfur (Ip)	1	-	17018721	17054169
220	6323	SCN1A	sodium channel, voltage-gated, type I, alpha subunit	2	-	165989159	166149271
2	100616266	MIR4733	microRNA 4733	17	-	31094349	31094424
2	63914	C6orf164	chromosome 6 open reading frame 164	6	+	87397123	87399740
12	140688	NOL4L	nucleolar protein 4-like	20	-	32443058	32585072
27	7905	REEP5	receptor accessory protein 5	5	-	112876383	112922333
103	148	ADRA1A	adrenoceptor alpha 1A	8	-	26742846	26871007
34	407053	MIR96	microRNA 96	7	-	129774691	129774768
25	1369	CPN1	carboxypeptidase N, polypeptide 1	10	-	100042307	100081900
13	9772	KIAA0195	KIAA0195	17	+	75441158	75500451
3	100289373	UBAC2-AS1	UBAC2 antisense RNA 1	13	-	99196373	99200756
40	54476	RNF216	ring finger protein 216	7	-	5620040	5781729
3	360009	CYCSP49	cytochrome c, somatic pseudogene 49	Y	+	26549363	26550365
4	406898	MIR105-2	microRNA 105-2	X	-	152394411	152394491
1	100189501	NMTRQ-TTG11-1	nuclear-encoded mitochondrial transfer RNA-Gln (TTG) 11-1	8	-	33015127	33015198
6	79891	ZNF671	zinc finger protein 671	19	-	57719746	57727626
2	102465528	MIR6877	microRNA 6877	9	+	133051995	133052058
179	6928	HNF1B	HNF1 homeobox B	17	-	37686430	37745077
1	392193	RPL19P13	ribosomal protein L19 pseudogene 13	8	+	11255989	11256677
4	730755	KRTAP2-3	keratin associated protein 2-3	17	-	41059239	41060091
32	8813	DPM1	dolichyl-phosphate mannosyltransferase polypeptide 1, catalytic subunit	20	-	50934854	50958560
11	160897	GPR180	G protein-coupled receptor 180	13	+	94601849	94634644
4	100500827	MIR3614	microRNA 3614	17	-	56891269	56891354
5	574513	MIR508	microRNA 508	X	-	147236912	147237026
5	339400	FLG-AS1	FLG antisense RNA 1	1	+	152313458	152366691
6	92806	CENPBD1	CENPB DNA-binding domains containing 1	16	-	89969774	89972831
46	57448	BIRC6	baculoviral IAP repeat containing 6	2	+	32357027	32618898
1	100133294	RPL34P16	ribosomal protein L34 pseudogene 16	6	-	5788309	5788731
1	359782	MRPS6P4	mitochondrial ribosomal protein S6 pseudogene 4	12	+	89319298	89319605
71	2058	EPRS	glutamyl-prolyl-tRNA synthetase	1	-	219968599	220046657
22	56940	DUSP22	dual specificity phosphatase 22	6	+	292056	351354
2	100132121	ETF1P3	eukaryotic translation termination factor 1 pseudogene 3	X	+	65794344	65798028
6	768206	PRCD	progressive rod-cone degeneration	17	+	76527585	76553579
437	5265	SERPINA1	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 1	14	-	94376746	94390691
57	10578	GNLY	granulysin	2	+	85694290	85698853
3	100423020	MIR4258	microRNA 4258	1	+	154975692	154975782
2	102466222	MIR7106	microRNA 7106	12	-	113159112	113159176
41	3860	KRT13	keratin 13	17	-	41500980	41505612
129	5563	PRKAA2	protein kinase, AMP-activated, alpha 2 catalytic subunit	1	+	56645316	56715334
11	27291	R3HCC1L	R3H domain and coiled-coil containing 1-like	10	+	98134623	98244896
14	1504	CTRB1	chymotrypsinogen B1	16	+	75218985	75224923
3	728279	KRTAP2-2	keratin associated protein 2-2	17	-	41054497	41055210
62	3563	IL3RA	interleukin 3 receptor, alpha (low affinity)	Y	+	1336586	1382688
62	3563	IL3RA	interleukin 3 receptor, alpha (low affinity)	X	+	1336586	1382688
1	102546229	LOC102546229	-	5	-	134429050	134435046
4	26219	OR1J4	olfactory receptor, family 1, subfamily J, member 4	9	+	122519140	122520081
19	55068	ENOX1	ecto-NOX disulfide-thiol exchanger 1	13	-	43213129	43786979
9	693210	MIR625	microRNA 625	14	+	65471101	65471185
1	92755	TUBBP1	tubulin, beta pseudogene 1	8	+	30351856	30353520
25	23762	OSBP2	oxysterol binding protein 2	22	+	30693781	30907823
2	642531	RPL36P11	ribosomal protein L36 pseudogene 11	5	+	140609084	140609402
2	100616341	MIR4435-2	microRNA 4435-2	2	-	111321012	111321085
2	28622	TRBJ2-7	T cell receptor beta joining 2-7	7	+	142797455	142797501
21	84224	NBPF3	neuroblastoma breakpoint family, member 3	1	+	21435317	21484899
19	26275	HIBCH	3-hydroxyisobutyryl-CoA hydrolase	2	-	190204633	190320044
2	391003	LOC391003	-	1	-	13222694	13226153
1	100861549	LINC00562	long intergenic non-protein coding RNA 562	13	-	47930152	47932621
1	642521	C1DP3	C1D nuclear receptor corepressor pseudogene 3	10	-	80024378	80025240
27	55274	PHF10	PHD finger protein 10	6	-	169703904	169724009
6622	7157	TP53	tumor protein p53	17	-	7668401	7687549
3	102465435	MIR6727	microRNA 6727	1	-	1312501	1312565
49	57118	CAMK1D	calcium/calmodulin-dependent protein kinase ID	10	+	12349516	12835544
2	100313824	MIR663B	microRNA 663b	2	-	132256965	132257079
2	613209	DEFB135	defensin, beta 135	8	+	11982320	11984589
203	2130	EWSR1	EWS RNA-binding protein 1	22	+	29268008	29300524
20	79586	CHPF	chondroitin polymerizing factor	2	-	219538946	219543764
24	23039	XPO7	exportin 7	8	+	21919668	22006584
73	10725	NFAT5	nuclear factor of activated T-cells 5, tonicity-responsive	16	+	69565965	69704665
1	100271159	RPL21P41	ribosomal protein L21 pseudogene 41	3	+	66637148	66637541
1	100129274	LOC100129274	-	1	-	187714198	187715321
1	101978785	PCAT14	prostate cancer associated transcript 14 (non-protein coding)	22	+	23538101	23547305
32	5801	PTPRR	protein tyrosine phosphatase, receptor type, R	12	-	70638072	70920803
39	54664	TMEM106B	transmembrane protein 106B	7	+	12211221	12237263
47	8462	KLF11	Kruppel-like factor 11	2	+	10042984	10054835
29	9136	RRP9	ribosomal RNA processing 9, small subunit (SSU) processome component, homolog (yeast)	3	-	51933425	51941940
1	101927075	FGF10-AS1	FGF10 antisense RNA 1	5	+	44388731	44413988
1	164714	TTLL8	tubulin tyrosine ligase-like family, member 8	22	-	50018574	50059131
55	6231	RPS26	ribosomal protein S26	12	+	56041901	56044222
19	26468	LHX6	LIM homeobox 6	9	-	122185651	122228892
1	387317	VN1R11P	vomeronasal 1 receptor 11 pseudogene	6	+	27083291	27084215
29	282616	IFNL2	interferon, lambda 2	19	+	39265882	39270091
1	100271378	RPS27AP14	ribosomal protein S27a pseudogene 14	9	-	1164413	1164866
11	51179	HAO2	hydroxyacid oxidase 2 (long chain)	1	+	119368775	119394129
1	100131151	RPLP0P8	ribosomal protein, large, P0 pseudogene 8	3	-	68633494	68634398
2	100616207	MIR4439	microRNA 4439	2	-	225010460	225010539
1	100129799	RPL13AP21	ribosomal protein L13a pseudogene 21	12	-	46004025	46004684
2	100132053	RPL30P8	ribosomal protein L30 pseudogene 8	6	+	113829821	113834764
8	79799	UGT2A3	UDP glucuronosyltransferase 2 family, polypeptide A3	4	-	68928458	68951797
3	283777	FAM169B	family with sequence similarity 169, member B	15	-	98437161	98514381
1	102606466	LOC102606466	-	20	-	12934876	12936962
26	63971	KIF13A	kinesin family member 13A	6	-	17759182	17987628
1	100270950	RPL19P11	ribosomal protein L19 pseudogene 11	5	+	31053522	31054247
7	7675	ZNF121	zinc finger protein 121	19	-	9565615	9584544
1	102524628	RASGRF2-AS1	RASGRF2 antisense RNA 1	5	-	80947692	80960906
27	3201	HOXA4	homeobox A4	7	-	27128506	27130779
108	5764	PTN	pleiotrophin	7	-	137227340	137343859
15	126326	GIPC3	GIPC PDZ domain containing family, member 3	19	+	3585540	3593540
23	5569	PKIA	protein kinase (cAMP-dependent, catalytic) inhibitor alpha	8	+	78516100	78605266
31	4784	NFIX	nuclear factor I/X (CCAAT-binding transcription factor)	19	+	12995755	13098795
1	100288185	PPIAP1	peptidylprolyl isomerase A (cyclophilin A), pseudogene 1	21	-	20827917	20828663
214	2641	GCG	glucagon	2	-	162142868	162152403
11	124808	CCDC43	coiled-coil domain containing 43	17	-	44677436	44689796
7	163255	ZNF540	zinc finger protein 540	19	+	37551370	37614178
18	114814	GNRHR2	gonadotropin-releasing hormone (type 2) receptor 2, pseudogene	1	+	145919012	145925340
1	341346	SMCO2	single-pass membrane protein with coiled-coil domains 2	12	+	27446743	27502321
